shipment_id,origin,destination,distance_km,cargo_type,vehicle_type,departure_time,hour,cargo_weight,traffic_level,weather,status,delay_hours
SHP26508,Hyderabad,Dubai,970.4,general,air,2024-04-02 02:40,2,6797.4,0.96,clear,delivered,0.0
SHP26509,Paris,Los Angeles,4130.9,medicine,truck,2023-01-15 04:02,4,8000.1,0.51,cloudy,delivered,0.0
SHP26510,Bangalore,Kolkata,3712.1,medicine,rail,2024-06-30 12:21,12,5332.6,0.64,storm,delayed,21.33
SHP26511,Sydney,Tokyo,1879.0,electronics,truck,2023-10-06 23:28,23,688.9,0.49,rain,in_transit,0.0
SHP26512,São Paulo,New York,4749.5,clothing,air,2023-05-14 19:13,19,796.7,0.92,storm,delayed,23.66
SHP26513,Delhi,Madrid,207.4,food,air,2024-09-13 07:35,7,9446.8,0.73,clear,delayed,8.4
SHP26514,Bangkok,Berlin,2210.8,general,truck,2023-02-02 18:27,18,1487.3,0.34,cloudy,in_transit,0.0
SHP26515,Kolkata,Paris,752.8,electronics,van,2023-06-26 07:26,7,6343.0,0.55,clear,delayed,4.61
SHP26516,Sydney,Tokyo,2993.5,food,van,2023-06-13 07:03,7,5861.3,0.57,fog,delivered,0.0
SHP26517,Amsterdam,Berlin,4348.6,general,truck,2024-12-27 20:03,20,4425.7,0.99,cloudy,delivered,0.0
SHP26518,Delhi,Mumbai,2310.4,clothing,air,2023-11-12 22:02,22,444.7,0.57,storm,in_transit,0.0
SHP26519,Los Angeles,Amsterdam,3872.6,clothing,air,2023-03-13 08:27,8,4266.2,0.89,clear,delayed,11.43
SHP26520,Delhi,Singapore,2242.8,general,truck,2024-01-25 23:45,23,2958.2,0.45,storm,delayed,18.38
SHP26521,Nairobi,Chennai,2500.5,food,van,2023-11-21 00:32,0,5249.9,0.35,rain,delivered,0.0
SHP26522,Amsterdam,Singapore,1324.7,medicine,air,2023-03-28 09:39,9,7157.9,0.52,rain,delivered,0.0
SHP26523,London,Singapore,3254.0,food,truck,2024-04-14 21:11,21,6155.0,0.48,storm,delayed,19.37
SHP26524,Bangkok,Singapore,113.7,general,rail,2023-07-20 08:27,8,6875.8,0.59,fog,delayed,9.75
SHP26525,Houston,Hyderabad,4745.6,clothing,van,2024-07-05 15:53,15,3883.4,0.22,fog,delayed,4.3
SHP26526,Sydney,Mumbai,1009.6,electronics,van,2024-04-09 15:30,15,5006.0,0.46,storm,delayed,12.02
SHP26527,Los Angeles,Dubai,2207.4,medicine,rail,2024-12-04 10:05,10,2838.4,0.82,cloudy,delayed,11.96
SHP26528,Miami,Houston,2768.2,medicine,air,2023-09-18 14:06,14,102.1,0.27,rain,delayed,10.23
SHP26529,Miami,Berlin,3109.7,food,air,2023-05-25 20:21,20,6067.2,0.34,clear,delayed,11.63
SHP26530,Hyderabad,Paris,3195.8,electronics,van,2023-03-22 05:03,5,7339.7,0.31,rain,in_transit,0.0
SHP26531,Cairo,Paris,3400.8,food,rail,2023-04-17 21:27,21,580.8,0.47,rain,in_transit,0.0
SHP26532,Hyderabad,Amsterdam,429.8,clothing,van,2023-12-26 12:23,12,1700.2,0.48,cloudy,delivered,0.0
SHP26533,Mumbai,Los Angeles,1106.1,clothing,air,2023-04-16 23:40,23,9100.2,0.97,clear,delayed,10.41
SHP26534,Nairobi,Tokyo,4102.9,medicine,rail,2024-08-30 04:05,4,5328.6,0.56,storm,delayed,20.3
SHP26535,Nairobi,Bangkok,4659.5,clothing,air,2023-04-01 13:04,13,253.8,0.45,fog,in_transit,0.0
SHP26536,Nairobi,Sydney,1320.6,food,rail,2024-11-22 03:36,3,4559.9,0.54,clear,in_transit,0.0
SHP26537,New York,Kolkata,4452.3,food,rail,2024-12-13 09:33,9,3565.9,0.29,rain,delayed,16.11
SHP26538,London,Singapore,3380.5,clothing,air,2023-01-05 23:17,23,8965.2,0.32,storm,delayed,8.71
SHP26539,Dubai,New York,105.9,clothing,rail,2024-01-12 14:32,14,3676.7,0.79,cloudy,delivered,0.0
SHP26540,Dubai,Berlin,1592.9,clothing,rail,2024-10-23 16:54,16,1242.4,0.46,rain,in_transit,0.0
SHP26541,Los Angeles,London,4774.9,general,truck,2023-01-25 05:04,5,2051.2,0.81,cloudy,in_transit,0.0
SHP26542,São Paulo,Houston,3052.1,medicine,air,2023-03-07 10:04,10,496.9,0.87,rain,delayed,15.57
SHP26543,London,Singapore,3781.0,food,rail,2024-10-04 07:32,7,7120.2,0.98,rain,delayed,24.19
SHP26544,Amsterdam,Delhi,4528.1,general,van,2024-10-20 23:15,23,6547.3,0.95,fog,delayed,17.36
SHP26545,Berlin,Kolkata,1921.1,electronics,van,2024-08-25 10:39,10,4568.8,0.27,storm,delayed,16.34
SHP26546,Los Angeles,Miami,2623.0,clothing,air,2024-11-17 22:54,22,1965.2,0.7,fog,delivered,0.0
SHP26547,Chennai,Hyderabad,341.3,clothing,rail,2023-01-31 00:38,0,4672.5,0.38,storm,delivered,0.0
SHP26548,Madrid,New York,575.5,medicine,rail,2024-07-09 07:22,7,4994.9,0.96,cloudy,delayed,12.62
SHP26549,Kolkata,Tokyo,923.0,electronics,truck,2023-05-03 02:19,2,3163.6,0.31,clear,delayed,6.36
SHP26550,Sydney,Chicago,1316.8,clothing,van,2024-12-07 00:31,0,7618.5,0.57,cloudy,delivered,0.0
SHP26551,Berlin,Delhi,4097.0,clothing,truck,2024-12-25 04:46,4,3676.1,0.37,rain,delayed,4.7
SHP26552,Singapore,London,3505.9,general,van,2024-07-19 20:20,20,3933.2,0.7,rain,delayed,14.65
SHP26553,Chicago,Madrid,1248.9,electronics,van,2023-02-01 21:41,21,8467.6,0.61,clear,in_transit,0.0
SHP26554,Bangkok,Madrid,1451.3,medicine,truck,2024-09-16 16:55,16,1610.8,0.49,rain,delayed,10.34
SHP26555,Madrid,Dubai,4623.6,clothing,rail,2024-08-22 03:53,3,2908.4,0.53,fog,delayed,17.94
SHP26556,Shanghai,Sydney,2161.3,clothing,truck,2024-01-12 10:16,10,2263.3,0.5,fog,delayed,13.54
SHP26557,Dubai,London,2048.5,medicine,air,2024-10-03 01:10,1,1575.3,0.98,storm,delayed,11.94
SHP26558,Houston,Sydney,2860.9,electronics,truck,2024-03-31 06:38,6,1570.1,0.33,clear,delayed,8.83
SHP26559,Mumbai,Paris,125.1,electronics,truck,2023-07-26 07:27,7,5835.9,0.81,rain,delayed,9.91
SHP26560,Tokyo,Kolkata,1982.8,food,air,2024-03-23 22:44,22,967.2,0.79,storm,in_transit,0.0
SHP26561,Dubai,Delhi,2739.5,general,van,2023-11-04 00:10,0,2237.1,0.25,rain,delivered,0.0
SHP26562,London,Paris,3758.0,medicine,van,2024-10-10 17:14,17,6048.8,0.28,cloudy,delayed,8.44
SHP26563,Singapore,Mumbai,3973.5,clothing,van,2024-04-08 08:42,8,9374.9,0.62,clear,in_transit,0.0
SHP26564,Nairobi,Sydney,2379.9,general,truck,2023-07-23 13:47,13,5876.3,0.93,cloudy,delayed,7.7
SHP26565,Amsterdam,Berlin,716.9,medicine,rail,2023-09-17 07:38,7,8990.3,0.74,cloudy,delayed,12.28
SHP26566,Mumbai,Berlin,1215.1,general,air,2024-09-04 20:08,20,4091.7,0.68,storm,delayed,19.66
SHP26567,Dubai,Shanghai,3141.3,general,van,2024-01-02 11:26,11,1934.5,0.88,cloudy,delivered,0.0
SHP26568,Toronto,New York,2596.9,food,rail,2024-01-03 06:30,6,6997.1,0.6,rain,delivered,0.0
SHP26569,Singapore,Amsterdam,604.4,general,truck,2023-07-28 22:24,22,7460.1,0.72,cloudy,in_transit,0.0
SHP26570,Dubai,Shanghai,3195.1,food,van,2024-01-04 16:41,16,624.0,0.27,clear,delayed,8.86
SHP26571,Mumbai,Nairobi,3994.0,electronics,truck,2024-07-15 21:25,21,7185.0,0.7,cloudy,delayed,13.41
SHP26572,Nairobi,Amsterdam,2569.7,clothing,rail,2023-03-21 03:58,3,3224.4,0.81,cloudy,delayed,11.03
SHP26573,Toronto,São Paulo,3715.7,general,air,2023-12-31 16:41,16,2593.2,0.27,fog,delayed,12.3
SHP26574,Amsterdam,Kolkata,2594.6,electronics,rail,2024-05-30 10:25,10,2768.2,0.96,clear,delayed,14.73
SHP26575,Paris,Berlin,1829.9,medicine,truck,2023-02-28 23:38,23,2171.2,0.26,storm,delivered,0.0
SHP26576,Mumbai,Toronto,571.1,clothing,truck,2024-11-25 09:41,9,9385.4,0.37,cloudy,delivered,0.0
SHP26577,Singapore,Hyderabad,2468.5,clothing,van,2024-10-30 16:47,16,6597.1,0.62,clear,delivered,0.0
SHP26578,Paris,Houston,1818.1,electronics,van,2024-01-02 05:05,5,3014.0,0.88,cloudy,in_transit,0.0
SHP26579,Singapore,Madrid,1000.8,general,rail,2023-11-21 20:29,20,1320.0,0.86,rain,delayed,5.87
SHP26580,Toronto,Miami,4409.0,electronics,air,2024-03-07 16:27,16,7464.3,0.93,fog,delayed,16.81
SHP26581,Singapore,Berlin,1424.2,clothing,air,2023-04-07 06:33,6,1267.9,0.45,clear,delivered,0.0
SHP26582,Mumbai,Nairobi,3683.9,electronics,truck,2024-07-01 09:27,9,5951.2,0.9,rain,delayed,13.89
SHP26583,Toronto,Chicago,4110.2,food,van,2023-08-13 13:47,13,2282.6,0.35,storm,in_transit,0.0
SHP26584,Toronto,Nairobi,2391.1,general,truck,2024-04-26 08:02,8,4111.0,0.32,fog,delayed,16.53
SHP26585,Cairo,Amsterdam,2290.3,medicine,rail,2023-03-23 16:57,16,2357.8,0.69,cloudy,delayed,9.46
SHP26586,Paris,Delhi,930.3,food,truck,2023-07-22 06:58,6,5129.1,0.25,cloudy,delayed,5.53
SHP26587,Mumbai,Dubai,1179.7,general,rail,2023-05-01 08:08,8,3855.8,0.6,fog,delivered,0.0
SHP26588,Tokyo,Dubai,4699.7,electronics,rail,2024-07-21 06:58,6,7989.3,0.84,clear,delayed,7.68
SHP26589,Chicago,Miami,1948.0,food,van,2024-10-14 09:38,9,2973.4,0.36,clear,delayed,11.8
SHP26590,Amsterdam,Toronto,3228.7,food,rail,2023-03-10 10:13,10,763.2,0.3,fog,delayed,16.08
SHP26591,Kolkata,Los Angeles,1713.0,medicine,van,2024-01-09 02:36,2,6064.4,0.64,rain,in_transit,0.0
SHP26592,Kolkata,São Paulo,4827.1,medicine,truck,2023-09-11 11:06,11,9401.8,0.5,clear,in_transit,0.0
SHP26593,Bangalore,Nairobi,4758.1,food,air,2023-01-31 13:48,13,6265.4,0.73,rain,in_transit,0.0
SHP26594,New York,Nairobi,2163.3,general,truck,2023-01-12 08:33,8,7716.6,0.65,clear,delayed,11.83
SHP26595,Los Angeles,Dubai,2656.5,medicine,air,2024-01-20 20:03,20,4600.2,0.55,clear,delayed,8.79
SHP26596,Hyderabad,Paris,922.3,clothing,rail,2023-07-29 01:13,1,9345.9,0.55,cloudy,delivered,0.0
SHP26597,Madrid,Chennai,586.0,clothing,truck,2024-02-12 21:58,21,7749.9,0.66,rain,delayed,6.71
SHP26598,Kolkata,Miami,2409.1,food,truck,2024-12-08 11:01,11,9711.1,0.89,cloudy,delayed,10.95
SHP26599,Madrid,Bangkok,2846.4,general,rail,2023-04-02 00:41,0,2913.1,0.42,fog,delayed,9.59
SHP26600,Hyderabad,Amsterdam,4183.3,electronics,rail,2023-07-15 22:38,22,9648.3,0.78,fog,delayed,16.79
SHP26601,Sydney,Hyderabad,332.8,food,van,2024-01-14 20:59,20,695.4,0.21,fog,delayed,3.8
SHP26602,New York,Singapore,2832.9,electronics,air,2023-03-23 16:07,16,9558.6,0.29,clear,delayed,5.85
SHP26603,Shanghai,Sydney,987.4,food,van,2024-09-16 05:35,5,1560.2,0.61,fog,delayed,15.98
SHP26604,Madrid,Cairo,4943.0,electronics,rail,2024-09-29 04:45,4,8964.3,0.53,cloudy,delayed,13.15
SHP26605,Houston,Madrid,2714.3,food,rail,2023-04-22 01:11,1,8430.8,0.21,rain,in_transit,0.0
SHP26606,Paris,Nairobi,2725.5,clothing,van,2023-08-30 19:46,19,7632.2,0.4,fog,delayed,14.09
SHP26607,Miami,Houston,911.4,clothing,truck,2024-05-15 04:42,4,3517.1,0.47,fog,in_transit,0.0
SHP26608,Bangkok,Berlin,2214.7,general,truck,2024-12-07 17:42,17,3554.0,0.66,storm,delayed,22.94
SHP26609,Hyderabad,Bangalore,1894.3,general,van,2023-01-25 19:28,19,9109.7,0.39,rain,delayed,4.94
SHP26610,Mumbai,Delhi,667.3,food,rail,2024-07-06 05:33,5,9915.1,0.73,rain,delivered,0.0
SHP26611,Houston,Berlin,1301.3,general,truck,2023-03-05 19:25,19,6548.3,0.23,cloudy,delivered,0.0
SHP26612,Amsterdam,Bangkok,4331.9,general,truck,2023-07-29 14:31,14,7079.7,0.83,cloudy,delivered,0.0
SHP26613,Cairo,Chicago,4121.0,medicine,truck,2023-11-15 04:13,4,727.5,0.9,clear,delayed,9.82
SHP26614,São Paulo,Delhi,1564.1,medicine,truck,2024-10-13 03:54,3,8916.6,0.49,cloudy,delayed,6.87
SHP26615,Amsterdam,Madrid,2416.4,clothing,van,2024-08-13 10:54,10,1022.0,0.32,storm,delayed,17.93
SHP26616,São Paulo,Tokyo,829.4,food,rail,2024-04-29 17:36,17,2110.7,0.66,fog,delayed,15.67
SHP26617,Sydney,Kolkata,2421.3,clothing,truck,2023-05-16 12:07,12,4425.7,0.4,fog,delayed,8.23
SHP26618,Nairobi,Miami,2535.9,electronics,van,2024-08-04 16:01,16,4892.8,0.59,rain,in_transit,0.0
SHP26619,Berlin,Paris,2107.1,electronics,rail,2023-05-07 03:02,3,2103.0,0.88,rain,delayed,15.63
SHP26620,Paris,Sydney,3207.8,electronics,rail,2024-07-21 12:29,12,4861.9,0.61,rain,delayed,11.45
SHP26621,Tokyo,Bangalore,4791.3,general,air,2023-09-07 18:00,18,2307.9,0.68,storm,delayed,23.81
SHP26622,São Paulo,Amsterdam,3820.0,medicine,rail,2024-04-08 11:05,11,8197.8,0.79,storm,delayed,15.0
SHP26623,Paris,Madrid,4660.3,electronics,truck,2024-01-09 00:29,0,2841.2,0.91,fog,delayed,16.31
SHP26624,Paris,Shanghai,3131.6,electronics,van,2024-07-04 17:53,17,3085.1,0.74,cloudy,delayed,11.6
SHP26625,Berlin,Singapore,3646.9,food,rail,2023-12-21 05:15,5,9819.1,0.65,fog,delivered,0.0
SHP26626,Hyderabad,Singapore,3811.0,electronics,air,2024-04-25 12:10,12,9155.8,0.63,rain,delayed,16.65
SHP26627,Shanghai,Hyderabad,3581.5,electronics,truck,2024-09-28 03:54,3,1593.1,0.48,rain,in_transit,0.0
SHP26628,Chicago,Chennai,3268.0,clothing,rail,2023-10-02 18:24,18,7003.2,0.21,fog,delivered,0.0
SHP26629,Hyderabad,Mumbai,4510.3,general,air,2024-08-11 12:40,12,783.3,0.75,cloudy,delayed,10.32
SHP26630,Delhi,Berlin,722.9,clothing,rail,2024-04-21 18:20,18,5346.4,0.79,cloudy,delayed,9.57
SHP26631,Houston,Madrid,2051.6,electronics,van,2023-05-23 21:15,21,2524.4,0.52,storm,delivered,0.0
SHP26632,Dubai,Madrid,1969.6,medicine,van,2024-02-08 21:05,21,6704.1,0.51,cloudy,delayed,10.17
SHP26633,Houston,Mumbai,2895.6,general,truck,2024-08-02 01:09,1,6406.5,0.94,rain,in_transit,0.0
SHP26634,Paris,Bangalore,1712.5,electronics,rail,2023-01-17 04:28,4,3395.4,0.34,fog,delayed,12.04
SHP26635,Hyderabad,São Paulo,1092.8,general,truck,2023-12-20 05:36,5,2378.0,0.26,rain,delayed,10.62
SHP26636,Madrid,New York,3290.1,food,van,2023-11-06 21:37,21,8358.1,0.61,cloudy,delayed,10.63
SHP26637,Toronto,Los Angeles,2816.8,food,truck,2023-05-08 23:16,23,587.6,0.81,clear,in_transit,0.0
SHP26638,Hyderabad,Los Angeles,2707.6,electronics,rail,2023-11-23 06:43,6,377.2,0.88,rain,in_transit,0.0
SHP26639,Mumbai,Singapore,1137.1,general,rail,2023-04-01 01:24,1,6478.6,0.48,storm,delivered,0.0
SHP26640,Amsterdam,Kolkata,4018.5,general,air,2023-04-03 14:48,14,4545.3,0.67,cloudy,delayed,9.66
SHP26641,Amsterdam,São Paulo,3134.4,medicine,air,2024-08-11 01:40,1,4068.1,0.6,cloudy,delayed,9.43
SHP26642,Tokyo,Berlin,3061.2,food,truck,2023-07-18 04:48,4,9101.4,0.73,fog,delivered,0.0
SHP26643,Sydney,Chicago,3837.0,clothing,truck,2023-04-01 03:19,3,3267.1,0.67,fog,delayed,13.9
SHP26644,Houston,Amsterdam,2695.1,electronics,air,2023-06-14 01:57,1,5760.9,0.26,storm,delayed,14.47
SHP26645,Hyderabad,Chicago,3353.6,food,air,2023-07-09 06:05,6,1297.7,0.68,storm,delayed,15.85
SHP26646,Singapore,Sydney,4834.8,medicine,truck,2024-05-20 05:55,5,5095.5,0.9,fog,delayed,17.38
SHP26647,Bangkok,Houston,3831.9,food,rail,2024-02-27 18:03,18,5923.8,0.88,cloudy,delayed,9.79
SHP26648,Chicago,London,4640.4,clothing,rail,2023-01-01 10:05,10,9402.0,0.46,cloudy,in_transit,0.0
SHP26649,Toronto,Madrid,1051.2,food,van,2023-01-01 02:30,2,241.7,0.91,rain,delivered,0.0
SHP26650,Tokyo,Amsterdam,676.8,food,air,2024-07-02 05:29,5,903.7,0.29,fog,delayed,10.69
SHP26651,London,Bangkok,2180.3,general,van,2024-03-03 20:41,20,7850.0,0.4,rain,delayed,12.88
SHP26652,Singapore,Cairo,2383.5,electronics,air,2024-12-11 17:51,17,5667.3,0.6,storm,delayed,20.39
SHP26653,Tokyo,Nairobi,706.5,clothing,air,2024-01-27 16:46,16,6754.6,0.49,fog,delivered,0.0
SHP26654,Paris,São Paulo,3364.4,clothing,air,2023-06-25 05:53,5,4243.2,0.41,storm,delayed,14.53
SHP26655,Sydney,Dubai,1115.3,general,rail,2024-01-23 11:53,11,2055.2,0.23,cloudy,delivered,0.0
SHP26656,London,Toronto,2606.2,food,truck,2023-10-10 14:45,14,5998.8,0.54,fog,delayed,6.98
SHP26657,New York,Los Angeles,1615.5,electronics,truck,2023-10-29 16:03,16,3779.4,1.0,storm,delayed,14.9
SHP26658,Berlin,New York,394.8,electronics,truck,2024-01-18 10:55,10,1048.3,0.93,clear,delayed,9.26
SHP26659,Chicago,Nairobi,679.5,food,van,2024-10-17 11:50,11,1427.9,0.5,rain,delivered,0.0
SHP26660,Chennai,Madrid,4949.0,clothing,rail,2023-10-17 07:35,7,2322.4,0.78,rain,delayed,19.47
SHP26661,New York,London,4640.1,general,truck,2023-01-13 07:44,7,552.5,0.6,clear,delivered,0.0
SHP26662,Kolkata,Los Angeles,473.6,medicine,van,2023-07-18 08:06,8,3659.5,0.9,fog,in_transit,0.0
SHP26663,New York,Tokyo,259.0,medicine,van,2023-10-22 06:08,6,6071.6,0.99,clear,in_transit,0.0
SHP26664,Los Angeles,Chennai,1755.4,food,van,2024-02-11 18:29,18,778.9,0.29,storm,delayed,8.69
SHP26665,Mumbai,Madrid,1778.7,electronics,truck,2024-09-27 20:52,20,2769.4,0.5,clear,delivered,0.0
SHP26666,Chennai,Shanghai,1151.9,general,van,2024-05-31 04:50,4,7873.9,0.85,rain,delivered,0.0
SHP26667,New York,Houston,4682.4,general,truck,2023-02-07 22:58,22,7978.5,0.56,clear,in_transit,0.0
SHP26668,Nairobi,Bangalore,3366.5,food,van,2024-06-02 05:57,5,9121.1,0.56,fog,delayed,13.33
SHP26669,Mumbai,São Paulo,903.3,electronics,van,2023-12-10 12:52,12,4112.4,0.41,clear,delivered,0.0
SHP26670,Miami,Toronto,741.9,food,van,2023-10-02 13:39,13,580.4,0.78,clear,delayed,8.46
SHP26671,Dubai,Chennai,333.4,clothing,rail,2023-05-05 10:48,10,4138.2,0.23,fog,in_transit,0.0
SHP26672,Berlin,Dubai,4165.2,clothing,truck,2024-02-04 05:02,5,4319.9,0.25,rain,delayed,9.37
SHP26673,Kolkata,Paris,4771.2,medicine,air,2023-01-06 20:17,20,7230.7,0.79,cloudy,delivered,0.0
SHP26674,Miami,Delhi,2824.9,food,rail,2024-10-14 12:11,12,6933.9,1.0,storm,delayed,17.41
SHP26675,Amsterdam,Cairo,2879.0,electronics,van,2023-04-20 21:32,21,9973.3,0.71,clear,in_transit,0.0
SHP26676,São Paulo,Bangkok,4299.1,general,air,2024-11-27 10:55,10,8560.0,0.58,rain,delayed,13.86
SHP26677,Houston,Kolkata,3019.5,clothing,rail,2024-12-14 09:57,9,8576.0,0.96,cloudy,delayed,11.08
SHP26678,Mumbai,Houston,3442.7,medicine,rail,2023-11-14 16:17,16,235.0,1.0,storm,delayed,17.43
SHP26679,Dubai,Paris,3674.7,general,air,2023-07-23 14:23,14,2280.2,0.63,cloudy,delayed,8.18
SHP26680,Hyderabad,Mumbai,2236.7,food,van,2024-01-01 19:44,19,2759.0,0.51,fog,in_transit,0.0
SHP26681,São Paulo,Bangkok,723.1,electronics,air,2023-02-27 07:00,7,1902.6,0.3,clear,in_transit,0.0
SHP26682,Kolkata,London,1526.5,general,van,2023-03-15 05:59,5,4403.7,0.43,fog,delivered,0.0
SHP26683,Paris,Toronto,4412.6,clothing,air,2023-08-27 16:33,16,5440.8,0.34,cloudy,delivered,0.0
SHP26684,Madrid,Dubai,1101.0,medicine,air,2024-04-25 13:56,13,2233.5,0.69,fog,delayed,13.88
SHP26685,Bangkok,Dubai,1933.9,medicine,truck,2023-05-14 12:30,12,769.3,0.67,fog,delayed,10.53
SHP26686,Chicago,Cairo,4389.5,medicine,air,2023-04-20 17:49,17,6309.4,0.48,fog,delayed,14.46
SHP26687,Sydney,London,2283.1,electronics,van,2024-01-05 14:56,14,1333.1,0.28,fog,delayed,16.11
SHP26688,Shanghai,Chennai,4166.9,medicine,truck,2023-12-23 15:11,15,4004.5,0.74,cloudy,delivered,0.0
SHP26689,Hyderabad,Amsterdam,2157.1,general,truck,2023-12-05 20:04,20,4059.6,0.65,storm,delayed,19.75
SHP26690,Dubai,Los Angeles,2041.3,food,truck,2023-01-26 02:27,2,6620.1,0.63,rain,delivered,0.0
SHP26691,Cairo,São Paulo,3167.5,general,rail,2023-12-06 18:49,18,6673.9,0.92,rain,delivered,0.0
SHP26692,Kolkata,Mumbai,2091.1,electronics,rail,2023-10-20 19:14,19,559.4,0.26,rain,delayed,6.45
SHP26693,Dubai,Houston,113.1,clothing,air,2023-04-30 14:44,14,9088.7,0.87,storm,delayed,10.54
SHP26694,Chicago,Houston,4646.1,electronics,van,2024-03-27 07:19,7,388.5,0.44,storm,in_transit,0.0
SHP26695,Delhi,Nairobi,2143.0,food,rail,2023-11-13 05:13,5,7647.2,0.6,storm,delayed,15.18
SHP26696,Madrid,Hyderabad,1795.4,clothing,rail,2023-08-22 13:08,13,9296.6,0.58,cloudy,delayed,8.55
SHP26697,Chennai,Delhi,1089.5,electronics,rail,2023-06-12 13:25,13,5983.0,0.45,storm,delayed,8.24
SHP26698,Bangkok,Singapore,1990.1,food,truck,2023-12-13 20:23,20,5337.5,0.77,cloudy,delayed,15.08
SHP26699,Bangkok,Hyderabad,1237.4,food,rail,2023-05-27 19:04,19,4072.7,0.29,fog,delayed,14.23
SHP26700,Tokyo,Los Angeles,4729.2,medicine,rail,2023-08-05 19:01,19,2467.8,0.86,storm,delayed,23.37
SHP26701,London,Chennai,252.4,food,rail,2024-02-28 16:01,16,5529.0,0.56,storm,in_transit,0.0
SHP26702,Toronto,Berlin,3662.2,electronics,van,2023-08-28 06:16,6,5706.4,0.33,clear,delivered,0.0
SHP26703,Cairo,Los Angeles,4907.7,clothing,rail,2023-06-25 09:20,9,7314.6,0.3,storm,delivered,0.0
SHP26704,Chennai,Houston,4336.3,general,van,2024-10-02 00:16,0,6802.8,0.73,storm,delayed,21.54
SHP26705,Madrid,Houston,2915.5,electronics,truck,2024-09-22 18:33,18,6716.9,0.71,fog,in_transit,0.0
SHP26706,Los Angeles,Chicago,4558.7,general,van,2024-11-22 02:24,2,6407.0,0.29,clear,delivered,0.0
SHP26707,Nairobi,Chicago,3321.2,electronics,air,2024-08-16 09:00,9,5257.6,0.86,storm,delayed,21.11
SHP26708,Tokyo,Chennai,4477.8,general,truck,2023-08-25 20:07,20,3281.0,0.7,clear,in_transit,0.0
SHP26709,Cairo,New York,261.0,food,truck,2023-03-16 01:40,1,3011.6,0.68,clear,delivered,0.0
SHP26710,Mumbai,Bangkok,3541.9,food,truck,2024-02-11 18:29,18,8629.1,0.49,clear,delayed,12.63
SHP26711,Tokyo,Mumbai,177.3,clothing,truck,2024-04-24 00:29,0,8917.1,0.66,rain,delayed,13.21
SHP26712,Kolkata,Chicago,3032.0,food,air,2024-09-16 22:26,22,2517.0,0.33,clear,in_transit,0.0
SHP26713,Shanghai,Chennai,3355.2,clothing,truck,2023-10-05 23:52,23,9900.5,0.86,clear,delivered,0.0
SHP26714,Bangalore,Chennai,4140.4,medicine,truck,2023-08-24 11:32,11,7031.2,0.97,rain,delayed,19.29
SHP26715,Houston,Toronto,1599.0,medicine,air,2024-05-20 08:00,8,1268.8,0.86,fog,delayed,13.12
SHP26716,Bangalore,Chicago,4506.5,general,truck,2023-03-27 21:59,21,5902.6,0.25,clear,in_transit,0.0
SHP26717,Los Angeles,Berlin,3755.0,general,van,2023-09-07 03:28,3,9469.5,0.82,fog,delayed,16.58
SHP26718,Miami,Amsterdam,3663.6,electronics,van,2024-05-07 19:15,19,7743.4,0.66,rain,delayed,13.85
SHP26719,Shanghai,Chicago,1251.6,general,truck,2024-10-05 16:13,16,629.3,0.58,fog,delayed,12.04
SHP26720,Mumbai,Tokyo,1224.0,food,air,2024-12-13 08:11,8,8396.0,0.63,clear,delivered,0.0
SHP26721,Chennai,Mumbai,3069.5,general,van,2024-09-21 04:32,4,9193.9,0.78,cloudy,delayed,11.74
SHP26722,Houston,Amsterdam,2882.5,clothing,truck,2023-05-31 12:23,12,8230.7,0.87,storm,delayed,12.0
SHP26723,Toronto,Cairo,2943.9,general,van,2023-02-20 04:36,4,1804.5,0.31,cloudy,delayed,7.54
SHP26724,Toronto,Cairo,2368.2,medicine,truck,2024-06-22 07:34,7,4336.7,0.59,fog,delayed,16.07
SHP26725,Amsterdam,Chennai,1551.7,clothing,rail,2023-04-11 23:30,23,2509.9,0.61,fog,delayed,9.48
SHP26726,Dubai,Singapore,3126.5,electronics,van,2023-10-29 20:44,20,465.5,0.5,fog,delivered,0.0
SHP26727,Los Angeles,Shanghai,3661.2,clothing,rail,2024-11-03 01:20,1,5009.6,0.31,rain,delivered,0.0
SHP26728,Mumbai,Tokyo,3024.2,clothing,truck,2023-10-15 21:33,21,3389.2,0.85,rain,in_transit,0.0
SHP26729,Bangkok,Houston,1524.2,general,van,2023-09-18 08:06,8,3256.2,0.63,clear,delayed,10.24
SHP26730,Los Angeles,Cairo,1874.7,food,rail,2024-05-01 10:51,10,6017.2,0.2,fog,in_transit,0.0
SHP26731,Cairo,Madrid,4581.5,general,truck,2023-05-04 14:09,14,281.5,0.7,clear,delayed,13.32
SHP26732,London,Miami,2679.5,clothing,van,2024-02-02 15:50,15,3653.8,0.86,clear,delivered,0.0
SHP26733,Amsterdam,Toronto,2525.5,medicine,air,2024-10-19 10:16,10,7932.4,0.68,rain,delayed,14.96
SHP26734,Madrid,Berlin,2754.5,food,truck,2024-06-04 12:27,12,2681.2,0.28,clear,delivered,0.0
SHP26735,Los Angeles,Nairobi,3230.8,food,air,2023-06-30 15:54,15,6136.4,0.46,clear,delayed,9.04
SHP26736,Chennai,Chicago,3444.0,food,truck,2024-08-25 16:59,16,7317.5,0.21,fog,delayed,15.77
SHP26737,Miami,Singapore,1343.3,food,rail,2023-03-29 19:31,19,7950.5,0.56,rain,delayed,13.76
